Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
15.295238494873047,42.34000015258789,1000.0,30.0,1.0251998901367188,0.020889118313789368,9.0,1.0018274784088135,1.0018274784088135,1.0018274784088135,0.021779531612992287,0.00028139998903498054,0.6748268008232117,620000.0,-0.02493199147284031,-0.005487125366926193,0.010393813252449036,0.025463812053203583,-0.0007153283804655075,1.4901015758514404,1.8427177667617798,0.05395865440368652,6.150063514709473,3746.439697265625,89.72431182861328,17.08756446838379,106.81204986572266,187.24481201171875,0.9431189298629761,0.9431189298629761,0.9431189298629761,0.0
14.571117401123047,48.720001220703125,1000.0,31.0,1.0155277252197266,0.027093054726719856,9.0,1.0026687383651733,1.0026687383651733,1.0026687383651733,0.022357845678925514,0.00028080001357011497,0.6685364842414856,640000.0,-0.027774997055530548,-0.002843005582690239,-0.04687780141830444,0.02369249053299427,-0.0017713215202093124,1.373335361480713,2.039642810821533,0.19692504405975342,6.004944324493408,3854.777587890625,90.99723815917969,17.3125,108.30988311767578,184.65536499023438,0.9654880166053772,0.9654880166053772,0.9654880166053772,0.0
15.444384574890137,49.720001220703125,1000.0,32.0,1.0094189643859863,0.020116455852985382,9.0,0.9985162615776062,0.9985162615776062,0.9985162615776062,0.01976122334599495,0.00028020000900141895,0.6644818186759949,660000.0,-0.024762555956840515,0.003012441098690033,0.14379818737506866,0.024909107014536858,0.0012166164815425873,1.530909776687622,1.5937405824661255,-0.4459022283554077,6.428229808807373,3962.93701171875,90.68716430664062,17.446863174438477,108.13416290283203,184.9554443359375,0.9876344203948975,0.9876344203948975,0.9876344203948975,0.0
16.046321868896484,48.08000183105469,1000.0,33.0,1.0006372928619385,0.020201824605464935,8.0,0.9992821216583252,0.9992821216583252,0.9992821216583252,0.021703289821743965,0.0002796000044327229,0.6586923003196716,680000.0,-0.022192806005477905,0.00256974995136261,-0.15489712357521057,0.02346108853816986,-0.0014480184763669968,1.4758890867233276,1.988332748413086,0.39459216594696045,5.982484817504883,4069.0205078125,90.59737396240234,15.461271286010742,106.05879211425781,188.5746612548828,1.0094797611236572,1.0094797611236572,1.0094797611236572,0.0
15.858089447021484,48.060001373291016,1000.0,34.0,0.987533688545227,0.022107871249318123,6.0,0.9995121359825134,0.9995121359825134,0.9995121359825134,0.021281598135828972,0.0002789999998640269,0.6502149105072021,700000.0,-0.02442976087331772,-0.0022369548678398132,0.16471564769744873,0.02539389580488205,0.0019328072667121887,1.5270943641662598,2.4491002559661865,0.4607675075531006,6.047490119934082,4172.36328125,91.73107147216797,11.585795402526855,103.3169937133789,193.57901000976562,1.031063437461853,1.031063437461853,1.031063437461853,0.0
16.3730411529541,62.720001220703125,1000.0,35.0,0.983210027217865,0.020750362426042557,9.0,0.9998642802238464,0.9998642802238464,0.9998642802238464,0.02202901989221573,0.0002783999952953309,0.6476026177406311,720000.0,-0.028548305854201317,-0.004118544980883598,0.12263678014278412,0.026057884097099304,0.0006639882922172546,1.5363603830337524,1.9729654788970947,-0.4761347770690918,6.464140892028809,4281.57080078125,91.56205749511719,17.62100601196289,109.1832275390625,183.17835998535156,1.053419589996338,1.053419589996338,1.053419589996338,0.0
17.310375213623047,52.81999969482422,1000.0,36.0,0.9761298298835754,0.021269449964165688,7.0,0.9987144470214844,0.9987144470214844,0.9987144470214844,0.02060209959745407,0.00027779999072663486,0.6430810689926147,740000.0,-0.022439831867814064,0.006108473986387253,0.2262483537197113,0.02724815346300602,0.0011902693659067154,1.65224027633667,1.6731503009796143,-0.29981517791748047,5.966078281402588,4386.21484375,91.38017272949219,13.23775863647461,104.61805725097656,191.17160034179688,1.0758146047592163,1.0758146047592163,1.0758146047592163,0.0
17.354846954345703,45.70000076293945,1000.0,37.0,0.9680244326591492,0.020608389750123024,8.0,1.0008519887924194,1.0008519887924194,1.0008519887924194,0.021834518760442734,0.00027719998615793884,0.6379418969154358,760000.0,-0.026219824329018593,-0.003779992461204529,-0.06285914778709412,0.026064595207571983,-0.0011835582554340363,1.6034865379333496,1.8753525018692017,0.2022022008895874,5.801854133605957,4492.62841796875,91.15784454345703,15.231290817260742,106.38928985595703,187.98886108398438,1.0977541208267212,1.0977541208267212,1.0977541208267212,0.0
16.64006805419922,44.959999084472656,1000.0,38.0,0.962242841720581,0.021718468517065048,8.0,0.9996941685676575,0.9996941685676575,0.9996941685676575,0.02102973498404026,0.00027660001069307327,0.6343111991882324,780000.0,-0.023327505216002464,0.0028923191130161285,0.03155858442187309,0.031236618757247925,0.0051720235496759415,1.6159379482269287,1.5935174226760864,-0.28183507919311523,5.3751115798950195,4598.6083984375,90.373291015625,15.582220077514648,105.95587921142578,188.75782775878906,1.1192376613616943,1.1192376613616943,1.1192376613616943,0.0
16.150978088378906,41.20000076293945,1000.0,39.0,0.9579923748970032,0.02194514125585556,9.0,1.0010285377502441,1.0010285377502441,1.0010285377502441,0.021324360743165016,0.00027600000612437725,0.6314743161201477,800000.0,-0.024528296664357185,-0.001200791448354721,-0.28078794479370117,0.02991769090294838,-0.0013189278542995453,1.5665225982666016,1.5522689819335938,-0.041248440742492676,5.102980613708496,4707.78369140625,91.86085510253906,17.285873413085938,109.14688110351562,183.2393341064453,1.140039324760437,1.140039324760437,1.140039324760437,0.0
17.402084350585938,40.58000183105469,1000.0,40.0,0.9493608474731445,0.021101366728544235,7.0,0.9978713989257812,0.9978713989257812,0.9978713989257812,0.02219376154243946,0.00027540000155568123,0.6261171698570251,820000.0,-0.023693712428212166,0.0008345842361450195,-0.0063992030918598175,0.02733338624238968,-0.0025843046605587006,1.7114111185073853,1.7582838535308838,0.20601487159729004,5.384275436401367,4811.46435546875,90.08572387695312,13.569620132446289,103.65552520751953,192.94680786132812,1.1601839065551758,1.1601839065551758,1.1601839065551758,0.0
18.514354705810547,39.41999816894531,1000.0,41.0,0.9430049061775208,0.02065308578312397,7.0,0.9993807077407837,0.9993807077407837,0.9993807077407837,0.021014491096138954,0.0002747999969869852,0.6223039627075195,840000.0,-0.01983899623155594,0.003854716196656227,0.024870390072464943,0.028217710554599762,0.000884324312210083,1.736207365989685,1.6905022859573364,-0.06778156757354736,5.231064796447754,4915.5283203125,90.56709289550781,13.471474647521973,104.0386962890625,192.23617553710938,1.1796513795852661,1.1796513795852661,1.1796513795852661,0.0
18.530187606811523,41.459999084472656,1000.0,42.0,0.9416422843933105,0.021287355571985245,8.0,0.9986061453819275,0.9986061453819275,0.9986061453819275,0.021810952574014664,0.0002741999924182892,0.621362566947937,860000.0,-0.027588848024606705,-0.007749851793050766,0.011228710412979126,0.02725898288190365,-0.0009587276726961136,1.7564618587493896,1.8662019968032837,0.17569971084594727,5.4993157386779785,5022.3330078125,91.55476379394531,15.226174354553223,106.78106689453125,187.29913330078125,1.198670506477356,1.198670506477356,1.198670506477356,0.0
17.5494384765625,40.459999084472656,1000.0,43.0,0.9340867400169373,0.025169512256979942,7.0,1.0008001327514648,1.0008001327514648,1.0008001327514648,0.0223158560693264,0.00027359998784959316,0.6170351505279541,880000.0,-0.021583925932645798,0.006004922091960907,-0.06222372502088547,0.02408400923013687,-0.003174973651766777,1.7226370573043823,1.7147799730300903,-0.15142202377319336,5.083706378936768,5126.0263671875,90.18891143798828,13.479987144470215,103.66903686523438,192.92164611816406,1.217213749885559,1.217213749885559,1.217213749885559,0.0
16.909101486206055,40.29999923706055,1000.0,44.0,0.9292187094688416,0.020174790173768997,7.0,0.9991192817687988,0.9991192817687988,0.9991192817687988,0.021255824714899063,0.0002730000123847276,0.6140150427818298,900000.0,-0.02176136150956154,-0.00017743557691574097,-0.0541631244122982,0.022467700764536858,-0.0016163084656000137,1.7593265771865845,1.6012753248214722,-0.11350464820861816,5.520131587982178,5230.2744140625,90.79850769042969,13.424799919128418,104.22344207763672,191.8954315185547,1.2353209257125854,1.2353209257125854,1.2353209257125854,0.0
17.04442596435547,40.0,1000.0,45.0,0.9280316233634949,0.020061589777469635,7.0,1.0006643533706665,1.0006643533706665,1.0006643533706665,0.022152263671159744,0.0002724000078160316,0.6134132146835327,920000.0,-0.02445494383573532,-0.0026935823261737823,0.25997018814086914,0.02486427128314972,0.0023965705186128616,1.767488718032837,1.8893585205078125,0.28808319568634033,5.735712051391602,5335.62646484375,91.12627410888672,14.201261520385742,105.32767486572266,189.8836212158203,1.2530170679092407,1.2530170679092407,1.2530170679092407,0.0
17.880155563354492,38.13999938964844,1000.0,46.0,0.9249179363250732,0.02138861082494259,9.0,0.9998934268951416,0.9998934268951416,0.9998934268951416,0.021075215190649033,0.00027180000324733555,0.6116349697113037,940000.0,-0.025439776480197906,-0.0009848326444625854,-0.07413986325263977,0.02401225082576275,-0.0008520204573869705,1.7530765533447266,1.3673412799835205,-0.522017240524292,5.193596839904785,5443.7880859375,91.07454681396484,17.061506271362305,108.13619232177734,184.9519805908203,1.2701975107192993,1.2701975107192993,1.2701975107192993,0.0
18.10511016845703,42.060001373291016,1000.0,47.0,0.9196277260780334,0.021010028198361397,8.0,0.9991098046302795,0.9991098046302795,0.9991098046302795,0.021518120542168617,0.00027119999867863953,0.6083696484565735,960000.0,-0.026039084419608116,-0.0005993079394102097,0.21709752082824707,0.024400563910603523,0.00038831308484077454,1.7658685445785522,1.674537181854248,0.30719590187072754,5.1522536277771,5550.10302734375,91.00933074951172,15.278667449951172,106.28813171386719,188.16778564453125,1.2872382402420044,1.2872382402420044,1.2872382402420044,0.0
18.164230346679688,41.81999969482422,1000.0,48.0,0.9114721417427063,0.022025808691978455,8.0,1.000104546546936,1.000104546546936,1.000104546546936,0.02122356742620468,0.0002705999941099435,0.6033722758293152,980000.0,-0.021509841084480286,0.0045292433351278305,-0.11175251007080078,0.024952787905931473,0.0005522239953279495,1.7765556573867798,1.4246422052383423,-0.24989497661590576,5.231888294219971,5656.88916015625,90.9647216796875,15.796067237854004,106.76092529296875,187.33447265625,1.3041421175003052,1.3041421175003052,1.3041421175003052,0.0
18.135940551757812,42.099998474121094,1000.0,49.0,0.9016152024269104,0.021362612023949623,7.0,0.9994450807571411,0.9994450807571411,0.9994450807571411,0.021203428506851196,0.0002699999895412475,0.5977685451507568,1000000.0,-0.0232371985912323,-0.0017273575067520142,-0.05955825001001358,0.026848850771784782,0.0018960628658533096,1.7890146970748901,1.6369061470031738,0.21226394176483154,5.454098224639893,5760.83056640625,90.65294647216797,13.263097763061523,103.91617584228516,192.46282958984375,1.320954442024231,1.320954442024231,1.320954442024231,0.0
